sku,Termék neve,"Súly
kg",Típus,nemtudommi,Hozzavalok,Price without VAT ,BARCODE,Legal Product Name ,Product Description ,Additives - EU ,Analytical Constituents - EU ,Ingredients ,Recommended for ,Not Recommended for,PictureUrl
604140,SP Feline Adult Hairball& Indoor Chicken 3 kg,3,száraz,4,csirke,"10,330",52742024011,Hill's Science Plan Hairball Indoor Adult macskaeledel Csirkével,"A Hill's Science Plan HAIRBALL INDOOR ADULT MACSKAELEDEL CSIRKÉVEL (csirke 15%; összes baromfi 23%) teljes értékű eledel felnőtt, 1-6 éves macskák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 73.2mg, 3b202 (Jód) 1.1mg, 3b405 (Réz) 7.2mg, 3b502 (Mangán) 7.6mg, 3b603 (Cink) 152mg, E8 (Szelén) 0.2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 31.1%, Zsírtartalom 7.8%, Nyersrost 7.4%, Nyershamu 5.6%, Kalcium 0.87%, Foszfor 0.64%, Nátrium 0.31%, Kálium 0.76%, Magnézium 0.07%; kilogrammonként: A-vitamin 6,110NE, D3-vitamin 595NE, E-vitamin 750mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Csirke: Csirke (36%) -és pulykaliszt, kukorica, tört rizs, kukoricaglutén-liszt, cellulóz, ásványi anyagok, hidrolizált húskivonat, szójaolaj, állati zsiradék, taurin, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","1-6 éves felnőtt, lakásban tartott macskáknak a szőrlabdaképződés csökkentésére.","Kölyökmacskáknak, vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ",https://github.com/totapp91/hills/604140/604140 SP Feline adult hairball chicken 3 kg.jpg
604184,SP Feline Adult Hairball& Indoor Chicken 10 kg,10,száraz,1,csirke,"25,120",52742024172,Hill's Science Plan Hairball Indoor Adult macskaeledel Csirkével,"A Hill's Science Plan HAIRBALL INDOOR ADULT MACSKAELEDEL CSIRKÉVEL (csirke 15%; összes baromfi 23%) teljes értékű eledel felnőtt, 1-6 éves macskák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 73.2mg, 3b202 (Jód) 1.1mg, 3b405 (Réz) 7.2mg, 3b502 (Mangán) 7.6mg, 3b603 (Cink) 152mg, E8 (Szelén) 0.2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 31.1%, Zsírtartalom 7.8%, Nyersrost 7.4%, Nyershamu 5.6%, Kalcium 0.87%, Foszfor 0.64%, Nátrium 0.31%, Kálium 0.76%, Magnézium 0.07%; kilogrammonként: A-vitamin 6,110NE, D3-vitamin 595NE, E-vitamin 750mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Csirke: Csirke (36%) -és pulykaliszt, kukorica, tört rizs, kukoricaglutén-liszt, cellulóz, ásványi anyagok, hidrolizált húskivonat, szójaolaj, állati zsiradék, taurin, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","1-6 éves felnőtt, lakásban tartott macskáknak a szőrlabdaképződés csökkentésére.","Kölyökmacskáknak, vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ",https://github.com/totapp91/hills/604184/604140 SP Feline adult hairball chicken 3 kg.jpg
604074,SP Feline Adult Sensitive Stomach & Skin 300 g,0.3,száraz,6,csirke,"1,450",52742023885,Hill's Science Plan Sensitive Stomach & Skin Adult macskaeledel Csirkével,"A Hill's Science Plan SENSITIVE STOMACH & SKIN ADULT MACSKAELEDEL CSIRKÉVEL (csirke 15%; összes baromfi  24%) teljes értékű eledel az egészséges emésztés fenntartására és a bőr optimális táplálására, felnőtt macskák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 54.0mg, 3b202 (Jód) 0.8mg, 3b405 (Réz) 5.3mg, 3b502 (Mangán) 5.6mg, 3b603 (Cink) 112mg, 3b801 (Szelén) 0.1mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 32.3%, Zsírtartalom 18.9%, Nyersrost 1.0%, Nyershamu 5.3%, Omega-6 zsírsavak 3.6%, Kalcium 0.79%, Foszfor 0.66%, Nátrium 0.31%, Kálium 0.69%, Magnézium 0.06%; kilogrammonként: A-vitamin 5,733NE, D3-vitamin 569NE, E-vitamin 600mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Csirke: tört rizs, csirke (28%) -és pulykaliszt, kukoricaglutén-liszt, kukorica, állati zsiradék, teljes tojáspor, szárított répapép, ásványi anyagok, hidrolizált húskivonat, szójaolaj, lenmag, taurin, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","1 évnél idősebb felnőtt macskáknak, ideértve azokat, akiknek érzékeny a gyomra vagy a bőre.","Kölyökmacskáknak, vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ",https://github.com/totapp91/hills/604074/604074 SP Feline adult sensitive stomach and skin 300 gr.jpg
604072,SP Feline Adult Sensitive Stomach & Skin 1.5 kg,1.5,száraz,6,csirke,"6,080",52742017242,Hill's Science Plan Sensitive Stomach & Skin Adult macskaeledel Csirkével,"A Hill's Science Plan SENSITIVE STOMACH & SKIN ADULT MACSKAELEDEL CSIRKÉVEL (csirke 15%; összes baromfi  24%) teljes értékű eledel az egészséges emésztés fenntartására és a bőr optimális táplálására, felnőtt macskák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 54.0mg, 3b202 (Jód) 0.8mg, 3b405 (Réz) 5.3mg, 3b502 (Mangán) 5.6mg, 3b603 (Cink) 112mg, 3b801 (Szelén) 0.1mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 32.3%, Zsírtartalom 18.9%, Nyersrost 1.0%, Nyershamu 5.3%, Omega-6 zsírsavak 3.6%, Kalcium 0.79%, Foszfor 0.66%, Nátrium 0.31%, Kálium 0.69%, Magnézium 0.06%; kilogrammonként: A-vitamin 5,733NE, D3-vitamin 569NE, E-vitamin 600mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Csirke: tört rizs, csirke (28%) -és pulykaliszt, kukoricaglutén-liszt, kukorica, állati zsiradék, teljes tojáspor, szárított répapép, ásványi anyagok, hidrolizált húskivonat, szójaolaj, lenmag, taurin, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","1 évnél idősebb felnőtt macskáknak, ideértve azokat, akiknek érzékeny a gyomra vagy a bőre.","Kölyökmacskáknak, vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ",https://github.com/totapp91/hills/604072/604072 SP Feline adult sensitive stomach and skin 1.5 kg.jpg
604069,SP Feline Adult Sensitive Stomach & Skin 7 kg,7,száraz,1,csirke,"21,170",52742023137,Hill's Science Plan Sensitive Stomach & Skin Adult macskaeledel Csirkével,"A Hill's Science Plan SENSITIVE STOMACH & SKIN ADULT MACSKAELEDEL CSIRKÉVEL (csirke 15%; összes baromfi  24%) teljes értékű eledel az egészséges emésztés fenntartására és a bőr optimális táplálására, felnőtt macskák részére.","ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 54.0mg, 3b202 (Jód) 0.8mg, 3b405 (Réz) 5.3mg, 3b502 (Mangán) 5.6mg, 3b603 (Cink) 112mg, 3b801 (Szelén) 0.1mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 32.3%, Zsírtartalom 18.9%, Nyersrost 1.0%, Nyershamu 5.3%, Omega-6 zsírsavak 3.6%, Kalcium 0.79%, Foszfor 0.66%, Nátrium 0.31%, Kálium 0.69%, Magnézium 0.06%; kilogrammonként: A-vitamin 5,733NE, D3-vitamin 569NE, E-vitamin 600mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Csirke: tört rizs, csirke (28%) -és pulykaliszt, kukoricaglutén-liszt, kukorica, állati zsiradék, teljes tojáspor, szárított répapép, ásványi anyagok, hidrolizált húskivonat, szójaolaj, lenmag, taurin, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","1 évnél idősebb felnőtt macskáknak, ideértve azokat, akiknek érzékeny a gyomra vagy a bőre.","Kölyökmacskáknak, vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ",https://github.com/totapp91/hills/604069/604069 SP Feline adult sensitive stomach and skin 7 kg.jpg
604135,SP Feline Adult Urinary Health 300 g,0.3,száraz,6,csirke,"1,450",52742003740,Hill's Science Plan Urinary Health Adult macskaeledel Csirkével,A Hill's Science Plan Urinary Health Adult macskaeledel csirkével  (csirke 15%; összes baromfi 23%) teljes értékű eledel felnőtt macskák részére a kiválasztó rendszer egészséges működésének támogatására.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 70.8mg, 3b202 (Jód) 1.1mg, 3b405 (Réz) 7.0mg, 3b502 (Mangán) 7.3mg, 3b603 (Cink) 146mg, E8 (Szelén) 0.2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 31.7%, Zsírtartalom 10.3%, Nyersrost 1.2%, Nyershamu 5.2%, Omega-6 zsírsavak 2.4%, Kalcium 0.77%, Foszfor 0.67%, Nátrium 0.35%, Kálium 0.69%, Magnézium 0.09%; kilogrammonként: A-vitamin 6,036NE, D3-vitamin 609NE, E-vitamin 550mg, C-vitamin 90mg, Béta-karotin 1.5mg, L-karnitin 575mg.","Csirke: Kukorica, csirke (33%) -és pulykaliszt, kukoricaglutén-liszt, állati zsiradék, ásványi anyagok, halolaj, hidrolizált húskivonat, L-karnitin, taurin, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",1-6 éves felnőtt macskáknak.,Kölyökmacskáknak.,https://github.com/totapp91/hills/604135/604135 SP Feline adult urinary health 300 gr.png
604136,SP Feline Adult Urinary Health 1.5 kg,1.5,száraz,6,csirke,"6,080",52742003764,Hill's Science Plan Urinary Health Adult macskaeledel Csirkével,A Hill's Science Plan Urinary Health Adult macskaeledel csirkével  (csirke 15%; összes baromfi 23%) teljes értékű eledel felnőtt macskák részére a kiválasztó rendszer egészséges működésének támogatására.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 70.8mg, 3b202 (Jód) 1.1mg, 3b405 (Réz) 7.0mg, 3b502 (Mangán) 7.3mg, 3b603 (Cink) 146mg, E8 (Szelén) 0.2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 31.7%, Zsírtartalom 10.3%, Nyersrost 1.2%, Nyershamu 5.2%, Omega-6 zsírsavak 2.4%, Kalcium 0.77%, Foszfor 0.67%, Nátrium 0.35%, Kálium 0.69%, Magnézium 0.09%; kilogrammonként: A-vitamin 6,036NE, D3-vitamin 609NE, E-vitamin 550mg, C-vitamin 90mg, Béta-karotin 1.5mg, L-karnitin 575mg.","Csirke: Kukorica, csirke (33%) -és pulykaliszt, kukoricaglutén-liszt, állati zsiradék, ásványi anyagok, halolaj, hidrolizált húskivonat, L-karnitin, taurin, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",1-6 éves felnőtt macskáknak.,Kölyökmacskáknak.,https://github.com/totapp91/hills/604136/604136 SP Feline adult urinary health 1.5 kg.png
604137,SP Feline Adult Urinary Health 3 kg,3,száraz,4,csirke,"10,330",52742003771,Hill's Science Plan Urinary Health Adult macskaeledel Csirkével,A Hill's Science Plan Urinary Health Adult macskaeledel csirkével  (csirke 15%; összes baromfi 23%) teljes értékű eledel felnőtt macskák részére a kiválasztó rendszer egészséges működésének támogatására.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 70.8mg, 3b202 (Jód) 1.1mg, 3b405 (Réz) 7.0mg, 3b502 (Mangán) 7.3mg, 3b603 (Cink) 146mg, E8 (Szelén) 0.2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 31.7%, Zsírtartalom 10.3%, Nyersrost 1.2%, Nyershamu 5.2%, Omega-6 zsírsavak 2.4%, Kalcium 0.77%, Foszfor 0.67%, Nátrium 0.35%, Kálium 0.69%, Magnézium 0.09%; kilogrammonként: A-vitamin 6,036NE, D3-vitamin 609NE, E-vitamin 550mg, C-vitamin 90mg, Béta-karotin 1.5mg, L-karnitin 575mg.","Csirke: Kukorica, csirke (33%) -és pulykaliszt, kukoricaglutén-liszt, állati zsiradék, ásványi anyagok, halolaj, hidrolizált húskivonat, L-karnitin, taurin, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",1-6 éves felnőtt macskáknak.,Kölyökmacskáknak.,https://github.com/totapp91/hills/604137/604137 - SCIENCE PLAN Adult Urinary Health hrană uscată pentru pisici cu pui - 3 k.png
604138,SP Feline Adult Urinary Health 7 kg ,7,száraz,1,csirke,"21,170",52742023502,Hill's Science Plan Urinary Health Adult macskaeledel Csirkével,A Hill's Science Plan Urinary Health Adult macskaeledel csirkével  (csirke 15%; összes baromfi 23%) teljes értékű eledel felnőtt macskák részére a kiválasztó rendszer egészséges működésének támogatására.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 70.8mg, 3b202 (Jód) 1.1mg, 3b405 (Réz) 7.0mg, 3b502 (Mangán) 7.3mg, 3b603 (Cink) 146mg, E8 (Szelén) 0.2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 31.7%, Zsírtartalom 10.3%, Nyersrost 1.2%, Nyershamu 5.2%, Omega-6 zsírsavak 2.4%, Kalcium 0.77%, Foszfor 0.67%, Nátrium 0.35%, Kálium 0.69%, Magnézium 0.09%; kilogrammonként: A-vitamin 6,036NE, D3-vitamin 609NE, E-vitamin 550mg, C-vitamin 90mg, Béta-karotin 1.5mg, L-karnitin 575mg.","Csirke: Kukorica, csirke (33%) -és pulykaliszt, kukoricaglutén-liszt, állati zsiradék, ásványi anyagok, halolaj, hidrolizált húskivonat, L-karnitin, taurin, vitaminok, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",1-6 éves felnőtt macskáknak.,Kölyökmacskáknak.,https://github.com/totapp91/hills/604138/604138 SP Feline adult urinary health 7 kg.png
604142,SP Feline Adult Oral Care 1.5 kg,1.5,száraz,6,csirke,"6,080",52742752204,Hill's Science Plan Oral Care Adult macskaeledel Csirkével,A Hill's Science Plan ORAL CARE ADULT MACSKAELEDEL CSIRKÉVEL (csirke 17%; összes baromfi 26%) teljes értékű eledel felnőtt macskák részére.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 57.7mg, 3b202 (Jód) 0.9mg, 3b405 (Réz) 5.7mg, 3b502 (Mangán) 6.0mg, 3b603 (Cink) 119mg, E8 (Szelén) 0.1mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 30.8%, Zsírtartalom 18.7%, Nyersrost 7.2%, Nyershamu 5.2%, Omega-6 zsírsavak 3.6%, Kalcium 0.81%, Foszfor 0.70%, Nátrium 0.38%, Kálium 0.62%, Magnézium 0.06%; kilogrammonként: A-vitamin 6,218NE, D3-vitamin 598NE, E-vitamin 500mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Csirke: Csirke (38%) -és pulykaliszt, tört rizs, kukoricaglutén-liszt, kukorica, állati zsiradék, cellulóz, szójaolaj, ásványi anyagok, hidrolizált húskivonat, halolaj, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",1-6 éves felnőtt macskáknak a lepedék-és fogkőképződés elleni védelemre.,"Kölyökmacskáknak, vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ",https://github.com/totapp91/hills/604142/604142 SP Feline adult oral care 1.5 kg.jpg
604143,SP Feline Adult Oral Care 7 kg,7,száraz,1,csirke,"21,170",52742023540,Hill's Science Plan Oral Care Adult macskaeledel Csirkével,A Hill's Science Plan ORAL CARE ADULT MACSKAELEDEL CSIRKÉVEL (csirke 17%; összes baromfi 26%) teljes értékű eledel felnőtt macskák részére.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 57.7mg, 3b202 (Jód) 0.9mg, 3b405 (Réz) 5.7mg, 3b502 (Mangán) 6.0mg, 3b603 (Cink) 119mg, E8 (Szelén) 0.1mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 30.8%, Zsírtartalom 18.7%, Nyersrost 7.2%, Nyershamu 5.2%, Omega-6 zsírsavak 3.6%, Kalcium 0.81%, Foszfor 0.70%, Nátrium 0.38%, Kálium 0.62%, Magnézium 0.06%; kilogrammonként: A-vitamin 6,218NE, D3-vitamin 598NE, E-vitamin 500mg, C-vitamin 90mg, Béta-karotin 1.5mg.","Csirke: Csirke (38%) -és pulykaliszt, tört rizs, kukoricaglutén-liszt, kukorica, állati zsiradék, cellulóz, szójaolaj, ásványi anyagok, hidrolizált húskivonat, halolaj, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",1-6 éves felnőtt macskáknak a lepedék-és fogkőképződés elleni védelemre.,"Kölyökmacskáknak, vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ",https://github.com/totapp91/hills/604143/604143 SP Feline adult oral care 7 kg.jpg
604085,SP Feline Adult Perfect Weight 1.5 kg ,1.5,száraz,6,csirke,"6,080",52742367309,Hill's Science Plan Perfect Weight Adult macskaeledel Csirkével,A Hill's Science Plan PERFECT WEIGHT ADULT MACSKAELEDEL CSIRKÉVEL (csirke 16%) teljes értékű eledel enyhén túlsúlyos vagy hízásra hajlamos felnőtt macskák részére.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 55.7mg, 3b202 (Jód) 0.9mg, 3b405 (Réz) 5.5mg, 3b502 (Mangán) 5.8mg, 3b603 (Cink) 115mg, E8 (Szelén) 0.1mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 37.0%, Zsírtartalom 13.0%, Nyersrost 8.9%, Nyershamu 6.1%, Kalcium 0.92%, Foszfor 0.72%, Nátrium 0.37%, Kálium 0.71%, Magnézium 0.09%; kilogrammonként: A-vitamin 8,482NE, D3-vitamin 762NE, E-vitamin 950mg, C-vitamin 125mg, Béta-karotin 1.5mg.","Csirkével: Csirke (23%) -és pulykaliszt, tört rizs, kukoricaglutén-liszt, cellulóz, paradicsomtörköly, szárított répapép, lenmag, állati zsiradék, kókuszolaj, hidrolizált húskivonat, ásványi anyagok, szárított sárgarépa, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","1 évnél idősebb felnőtt macskáknak, ideértve azokat, akik kevésbé aktívak, ivartalanítottak vagy más okból hízásra hajlamosak.","Kölyökmacskáknak, vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ",https://github.com/totapp91/hills/604085/604085 SP Feline adult perfect weight 2.5 kg.jpg
604079,SP Feline Adult Perfect Weight 2.5 kg ,2.5,száraz,4,csirke,"8,560",52742025827,Hill's Science Plan Perfect Weight Adult macskaeledel Csirkével,A Hill's Science Plan PERFECT WEIGHT ADULT MACSKAELEDEL CSIRKÉVEL (csirke 16%) teljes értékű eledel enyhén túlsúlyos vagy hízásra hajlamos felnőtt macskák részére.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 55.7mg, 3b202 (Jód) 0.9mg, 3b405 (Réz) 5.5mg, 3b502 (Mangán) 5.8mg, 3b603 (Cink) 115mg, E8 (Szelén) 0.1mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 37.0%, Zsírtartalom 13.0%, Nyersrost 8.9%, Nyershamu 6.1%, Kalcium 0.92%, Foszfor 0.72%, Nátrium 0.37%, Kálium 0.71%, Magnézium 0.09%; kilogrammonként: A-vitamin 8,482NE, D3-vitamin 762NE, E-vitamin 950mg, C-vitamin 125mg, Béta-karotin 1.5mg.","Csirkével: Csirke (23%) -és pulykaliszt, tört rizs, kukoricaglutén-liszt, cellulóz, paradicsomtörköly, szárított répapép, lenmag, állati zsiradék, kókuszolaj, hidrolizált húskivonat, ásványi anyagok, szárított sárgarépa, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).","1 évnél idősebb felnőtt macskáknak, ideértve azokat, akik kevésbé aktívak, ivartalanítottak vagy más okból hízásra hajlamosak.","Kölyökmacskáknak, vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ",https://github.com/totapp91/hills/604079/604079 SP Feline adult perfect weight 2.5 kg.jpg
603985,SP Feline Mature Chicken 82 g,0.082,konzerv,24,csirke,330,52742013459,Hill's Science Plan Mature Adult 7+ Macskaeledel Csirkével - konzerv,A Hill's Science Plan Mature Adult 7+ macskaeledel csirkével (17%) teljes értékű állateledel 7 évnél idősebb felnőtt macskák számára. Támogatja a húgyutak egészségét.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 13.1mg, 3b202 (Jód) 0.4mg, 3b405 (Réz) 1.2mg, 3b503 (Mangán) 2.9mg, 3b603 (Cink) 41.5mg.","ANALITIKAI ÖSSZETEVŐK: Fehérje 9.7%, Zsírtartalom 6.1%, Nyersrost 0.70%, Nyershamu 1.8%, Nedvesség  74.9%, Kalcium 0.22%, Foszfor 0.16%, Nátrium 0.08%, Kálium 0.25%, Magnézium 0.02%; kilogrammonként: A-vitamin 28,709NE, D3-vitamin 487NE.","Csirkével: Csirke (23%), pulyka, sertés, kukoricakeményítő, kukoricaglutén-liszt, szójaliszt, búzaliszt, cellulóz, ásványi anyagok, állati zsiradék, rizsliszt, hidrolizált húskivonat, halolaj, sörélesztő, taurin, vitaminok és nyomelemek.",7 évnél idősebb felnőtt macskáknak.,"Kölyökmacskáknak, vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ",https://github.com/totapp91/hills/603985/SP Fel Sr Ckn Can 3D Full Front EU.jpeg
604096,SP Feline Mature Chicken 300 g,0.3,száraz,6,csirke,"1,270",52742520506,Hill's Science Plan Mature Adult 7+ macskaeledel Csirkével,A Hill's Science Plan MATURE ADULT MACSKAELEDEL CSIRKÉVEL (csirke13%; összes baromfi 20%) teljes értékű eledel 7 évesnél idősebb macskák részére.,"ADALÉKANYAGOK /KG: Tápértékkel rendelkező adalékanyagok: 3b103 (Vas) 82.1mg, 3b202 (Jód) 1.3mg, 3b405 (Réz) 8.1mg, 3b502 (Mangán) 8.5mg, 3b603 (Cink) 170mg, 3b801 (Szelén) 0.2mg; természetes antioxidánssal.","ANALITIKAI ÖSSZETEVŐK: Fehérje 30.8%, Zsírtartalom 17.3%, Nyersrost 1.2%, Nyershamu 5.2%, Omega-3 zsírsavak 0.7%, Omega-6 zsírsavak 3.3%, Kalcium 0.72%, Foszfor 0.64%, Nátrium 0.33%, Kálium 0.72%, Magnézium 0.08%; kilogrammonként: A-vitamin 5,975NE, D3-vitamin 575NE, E-vitamin 800mg, C-vitamin 90mg, Béta-karotin 1.5mg, Taurin 1,977mg.","Csirke: Csirke (35%) -és pulykaliszt, búza, kukorica, kukoricaglutén-liszt, állati zsiradék, tört rizs, hidrolizált húskivonat, ásványi anyagok, lenmag, halolaj, szójaolaj, vitaminok, taurin, nyomelemek és béta-karotin. Természetes antioxidánssal (tokoferolkeverék).",7 évnél idősebb felnőtt macskáknak.,"Kölyökmacskáknak, vemhes vagy szoptató anyamacskáknak. Vemhesség vagy szoptatás alatt az anyamacskákat javasoljuk Hill's Science Plan Kitten száraz vagy nedves kölyöktápra átállítani. ",https://github.com/totapp91/hills/604096/604096 SP Feline mature adult chicken 300 gr.jpg
